time[sec],yaw,pitch,roll,x,y,z,acc_x,acc_y,acc_z,omega_x,omega_y,omega_z
19.0,0.0,0.0,0.0,89.78116591465047,0.0,0.0,0.5112659837007365,0.0,0.0,0.0,0.0,0.0
19.005,0.0,0.0,0.0,89.60997581695753,0.0,0.0,0.5187358618546118,0.0,0.0,0.0,0.0,0.0
19.01,0.0,0.0,0.0,89.40988229059899,0.0,0.0,0.500966451751402,0.0,0.0,0.0,0.0,0.0
19.015,0.0,0.0,0.0,90.6398718216775,0.0,0.0,0.5063728517454807,0.0,0.0,0.0,0.0,0.0
19.02,0.0,0.0,0.0,89.72937120001157,0.0,0.0,0.5106737556371755,0.0,0.0,0.0,0.0,0.0
19.025000000000002,0.0,0.0,0.0,89.91724183417942,0.0,0.0,0.5064012385049478,0.0,0.0,0.0,0.0,0.0
19.03,0.0,0.0,0.0,90.03788549132284,0.0,0.0,0.4995485375692744,0.0,0.0,0.0,0.0,0.0
19.035,0.0,0.0,0.0,90.86406951532653,0.0,0.0,0.49718823803101164,0.0,0.0,0.0,0.0,0.0
19.04,0.0,0.0,0.0,90.43891148151978,0.0,0.0,0.49823326615530766,0.0,0.0,0.0,0.0,0.0
19.045,0.0,0.0,0.0,90.40941374865201,0.0,0.0,0.5110019342323086,0.0,0.0,0.0,0.0,0.0
19.05,0.0,0.0,0.0,90.37941589037555,0.0,0.0,0.51278966572718,0.0,0.0,0.0,0.0,0.0
19.055,0.0,0.0,0.0,90.93079439225458,0.0,0.0,0.5106883772285993,0.0,0.0,0.0,0.0,0.0
19.06,0.0,0.0,0.0,90.69957436353229,0.0,0.0,0.4873653925187669,0.0,0.0,0.0,0.0,0.0
19.065,0.0,0.0,0.0,90.2866227219968,0.0,0.0,0.5095763274170171,0.0,0.0,0.0,0.0,0.0
19.07,0.0,0.0,0.0,90.7326848772386,0.0,0.0,0.4968126813580985,0.0,0.0,0.0,0.0,0.0
19.075,0.0,0.0,0.0,91.23573492420323,0.0,0.0,0.5053199473807666,0.0,0.0,0.0,0.0,0.0
19.080000000000002,0.0,0.0,0.0,90.7594573421186,0.0,0.0,0.4871960892373517,0.0,0.0,0.0,0.0,0.0
19.085,0.0,0.0,0.0,90.937825846835,0.0,0.0,0.49898341232812893,0.0,0.0,0.0,0.0,0.0
19.09,0.0,0.0,0.0,90.95776427164925,0.0,0.0,0.4956468464311939,0.0,0.0,0.0,0.0,0.0
19.095,0.0,0.0,0.0,90.9619640600707,0.0,0.0,0.5071671209883317,0.0,0.0,0.0,0.0,0.0
19.1,0.0,0.0,0.0,91.30479300780935,0.0,0.0,0.4779267483610938,0.0,0.0,0.0,0.0,0.0
19.105,0.0,0.0,0.0,90.9018583864126,0.0,0.0,0.5059444358883392,0.0,0.0,0.0,0.0,0.0
19.11,0.0,0.0,0.0,90.97856932489971,0.0,0.0,0.5092960953686304,0.0,0.0,0.0,0.0,0.0
19.115000000000002,0.0,0.0,0.0,90.76863888012328,0.0,0.0,0.49425316298856864,0.0,0.0,0.0,0.0,0.0
19.12,0.0,0.0,0.0,90.87542320256466,0.0,0.0,0.4891999647963717,0.0,0.0,0.0,0.0,0.0
19.125,0.0,0.0,0.0,91.33671122007986,0.0,0.0,0.5037628915424512,0.0,0.0,0.0,0.0,0.0
19.13,0.0,0.0,0.0,91.25953900030444,0.0,0.0,0.48403029549554294,0.0,0.0,0.0,0.0,0.0
19.135,0.0,0.0,0.0,91.52361930805394,0.0,0.0,0.5105788115290177,0.0,0.0,0.0,0.0,0.0
19.14,0.0,0.0,0.0,91.46274052157968,0.0,0.0,0.5191255919018161,0.0,0.0,0.0,0.0,0.0
19.145,0.0,0.0,0.0,91.78087740098651,0.0,0.0,0.5048723409073949,0.0,0.0,0.0,0.0,0.0
19.150000000000002,0.0,0.0,0.0,91.70431703190287,0.0,0.0,0.4918094363580741,0.0,0.0,0.0,0.0,0.0
19.155,0.0,0.0,0.0,92.34464488025773,0.0,0.0,0.5082058219613421,0.0,0.0,0.0,0.0,0.0
19.16,0.0,0.0,0.0,91.93246300667707,0.0,0.0,0.5054192167657718,0.0,0.0,0.0,0.0,0.0
19.165,0.0,0.0,0.0,91.23729638367682,0.0,0.0,0.5061022076841155,0.0,0.0,0.0,0.0,0.0
19.17,0.0,0.0,0.0,92.44553407047171,0.0,0.0,0.49758231291018584,0.0,0.0,0.0,0.0,0.0
19.175,0.0,0.0,0.0,91.9194298291807,0.0,0.0,0.48665316027212585,0.0,0.0,0.0,0.0,0.0
19.18,0.0,0.0,0.0,91.78281052668737,0.0,0.0,0.5114458724801059,0.0,0.0,0.0,0.0,0.0
19.185,0.0,0.0,0.0,91.93952565058562,0.0,0.0,0.501530602076639,0.0,0.0,0.0,0.0,0.0
19.19,0.0,0.0,0.0,92.18583435421819,0.0,0.0,0.5042457909495319,0.0,0.0,0.0,0.0,0.0
19.195,0.0,0.0,0.0,92.03840804795068,0.0,0.0,0.4863933910348957,0.0,0.0,0.0,0.0,0.0
19.2,0.0,0.0,0.0,91.62889455261066,0.0,0.0,0.4902383594933756,0.0,0.0,0.0,0.0,0.0
19.205000000000002,0.0,0.0,0.0,91.3973251499632,0.0,0.0,0.5115710860411546,0.0,0.0,0.0,0.0,0.0
19.21,0.0,0.0,0.0,92.01050676637638,0.0,0.0,0.4886737376289183,0.0,0.0,0.0,0.0,0.0
19.215,0.0,0.0,0.0,92.68960679972531,0.0,0.0,0.49745247662283937,0.0,0.0,0.0,0.0,0.0
19.22,0.0,0.0,0.0,92.44288844559281,0.0,0.0,0.5256791366515284,0.0,0.0,0.0,0.0,0.0
19.225,0.0,0.0,0.0,92.32347398249135,0.0,0.0,0.5068573960509735,0.0,0.0,0.0,0.0,0.0
19.23,0.0,0.0,0.0,92.18207731911295,0.0,0.0,0.512329924439119,0.0,0.0,0.0,0.0,0.0
19.235,0.0,0.0,0.0,92.6123575345515,0.0,0.0,0.47901559415405864,0.0,0.0,0.0,0.0,0.0
19.240000000000002,0.0,0.0,0.0,91.75154622737051,0.0,0.0,0.4899608839792457,0.0,0.0,0.0,0.0,0.0
19.245,0.0,0.0,0.0,92.06027424075307,0.0,0.0,0.5036003245421957,0.0,0.0,0.0,0.0,0.0
19.25,0.0,0.0,0.0,92.64733949615785,0.0,0.0,0.5076416349947012,0.0,0.0,0.0,0.0,0.0
19.255,0.0,0.0,0.0,92.67042024246429,0.0,0.0,0.49502035511428194,0.0,0.0,0.0,0.0,0.0
19.26,0.0,0.0,0.0,92.3717382996494,0.0,0.0,0.49698863548853867,0.0,0.0,0.0,0.0,0.0
19.265,0.0,0.0,0.0,92.56219111833879,0.0,0.0,0.5003437577200719,0.0,0.0,0.0,0.0,0.0
19.27,0.0,0.0,0.0,91.85316714430752,0.0,0.0,0.5031498271485926,0.0,0.0,0.0,0.0,0.0
19.275000000000002,0.0,0.0,0.0,92.95622197304459,0.0,0.0,0.5139286459983154,0.0,0.0,0.0,0.0,0.0
19.28,0.0,0.0,0.0,92.68676801602915,0.0,0.0,0.5034994790799957,0.0,0.0,0.0,0.0,0.0
19.285,0.0,0.0,0.0,92.89979635456096,0.0,0.0,0.5075781475691876,0.0,0.0,0.0,0.0,0.0
19.29,0.0,0.0,0.0,92.66424316716706,0.0,0.0,0.5088637966980095,0.0,0.0,0.0,0.0,0.0
19.295,0.0,0.0,0.0,93.310089434289,0.0,0.0,0.5045687046870527,0.0,0.0,0.0,0.0,0.0
19.3,0.0,0.0,0.0,92.67638660746518,0.0,0.0,0.4840014863402168,0.0,0.0,0.0,0.0,0.0
19.305,0.0,0.0,0.0,93.24929352894682,0.0,0.0,0.48757213701619634,0.0,0.0,0.0,0.0,0.0
19.31,0.0,0.0,0.0,92.57631280222392,0.0,0.0,0.493936925696564,0.0,0.0,0.0,0.0,0.0
19.315,0.0,0.0,0.0,92.94876956136333,0.0,0.0,0.48547194828684903,0.0,0.0,0.0,0.0,0.0
19.32,0.0,0.0,0.0,93.5576771339484,0.0,0.0,0.5026633762197054,0.0,0.0,0.0,0.0,0.0
19.325,0.0,0.0,0.0,93.76319581076079,0.0,0.0,0.49138309016640375,0.0,0.0,0.0,0.0,0.0
19.330000000000002,0.0,0.0,0.0,93.43827291838173,0.0,0.0,0.5129630234477541,0.0,0.0,0.0,0.0,0.0
19.335,0.0,0.0,0.0,93.24683403014845,0.0,0.0,0.49722591977363023,0.0,0.0,0.0,0.0,0.0
19.34,0.0,0.0,0.0,92.9301090813304,0.0,0.0,0.5001800931429379,0.0,0.0,0.0,0.0,0.0
19.345,0.0,0.0,0.0,93.52648515366086,0.0,0.0,0.4930296497190857,0.0,0.0,0.0,0.0,0.0
19.35,0.0,0.0,0.0,93.10144967653844,0.0,0.0,0.5031172947903046,0.0,0.0,0.0,0.0,0.0
19.355,0.0,0.0,0.0,94.27692184225157,0.0,0.0,0.5134372088468938,0.0,0.0,0.0,0.0,0.0
19.36,0.0,0.0,0.0,93.72536788697573,0.0,0.0,0.48712396988386975,0.0,0.0,0.0,0.0,0.0
19.365000000000002,0.0,0.0,0.0,93.38479309083685,0.0,0.0,0.5128163973996894,0.0,0.0,0.0,0.0,0.0
19.37,0.0,0.0,0.0,93.32224432661707,0.0,0.0,0.5078030629094495,0.0,0.0,0.0,0.0,0.0
19.375,0.0,0.0,0.0,93.48960560815102,0.0,0.0,0.4847614603612783,0.0,0.0,0.0,0.0,0.0
19.38,0.0,0.0,0.0,92.61859462610644,0.0,0.0,0.5052159659611417,0.0,0.0,0.0,0.0,0.0
19.385,0.0,0.0,0.0,93.71975659061758,0.0,0.0,0.5181638786166041,0.0,0.0,0.0,0.0,0.0
19.39,0.0,0.0,0.0,93.71105655404985,0.0,0.0,0.4916327240427236,0.0,0.0,0.0,0.0,0.0
19.395,0.0,0.0,0.0,94.51831187929484,0.0,0.0,0.5147385607908153,0.0,0.0,0.0,0.0,0.0
19.400000000000002,0.0,0.0,0.0,93.24648109881036,0.0,0.0,0.5074736720185575,0.0,0.0,0.0,0.0,0.0
19.405,0.0,0.0,0.0,93.81863564714936,0.0,0.0,0.505146621010197,0.0,0.0,0.0,0.0,0.0
19.41,0.0,0.0,0.0,94.04262668766577,0.0,0.0,0.5003114799421816,0.0,0.0,0.0,0.0,0.0
19.415,0.0,0.0,0.0,94.61299017097373,0.0,0.0,0.4982178545634422,0.0,0.0,0.0,0.0,0.0
19.42,0.0,0.0,0.0,93.79521667401478,0.0,0.0,0.4939056847696079,0.0,0.0,0.0,0.0,0.0
19.425,0.0,0.0,0.0,94.05246848093235,0.0,0.0,0.49862927756330266,0.0,0.0,0.0,0.0,0.0
19.43,0.0,0.0,0.0,93.72095019091282,0.0,0.0,0.4919989044915196,0.0,0.0,0.0,0.0,0.0
19.435,0.0,0.0,0.0,94.17725084685006,0.0,0.0,0.4966401385488602,0.0,0.0,0.0,0.0,0.0
19.44,0.0,0.0,0.0,94.57759150771356,0.0,0.0,0.4875997322277385,0.0,0.0,0.0,0.0,0.0
19.445,0.0,0.0,0.0,94.84136775629959,0.0,0.0,0.476501734297629,0.0,0.0,0.0,0.0,0.0
19.45,0.0,0.0,0.0,94.5322055896392,0.0,0.0,0.5215335395631526,0.0,0.0,0.0,0.0,0.0
19.455000000000002,0.0,0.0,0.0,93.7732352586128,0.0,0.0,0.5094635019521094,0.0,0.0,0.0,0.0,0.0
19.46,0.0,0.0,0.0,94.05780402498957,0.0,0.0,0.49880838499004,0.0,0.0,0.0,0.0,0.0
19.465,0.0,0.0,0.0,94.729086269126,0.0,0.0,0.5038611682186458,0.0,0.0,0.0,0.0,0.0
19.47,0.0,0.0,0.0,94.63697727524189,0.0,0.0,0.5103289611476648,0.0,0.0,0.0,0.0,0.0
19.475,0.0,0.0,0.0,94.5896905326757,0.0,0.0,0.49828670652774815,0.0,0.0,0.0,0.0,0.0
19.48,0.0,0.0,0.0,93.93569174703178,0.0,0.0,0.49736001495856286,0.0,0.0,0.0,0.0,0.0
19.485,0.0,0.0,0.0,94.49179249777075,0.0,0.0,0.496017304951388,0.0,0.0,0.0,0.0,0.0
19.490000000000002,0.0,0.0,0.0,94.72922621182606,0.0,0.0,0.49134419274295293,0.0,0.0,0.0,0.0,0.0
19.495,0.0,0.0,0.0,94.88101892976516,0.0,0.0,0.5047682549011261,0.0,0.0,0.0,0.0,0.0
19.5,0.0,0.0,0.0,94.47377603246863,0.0,0.0,0.49380107083397173,0.0,0.0,0.0,0.0,0.0
19.505,0.0,0.0,0.0,95.65339059901424,0.0,0.0,0.48336478376752057,0.0,0.0,0.0,0.0,0.0
19.51,0.0,0.0,0.0,94.58593897187373,0.0,0.0,0.5092341238983428,0.0,0.0,0.0,0.0,0.0
19.515,0.0,0.0,0.0,95.40186827519348,0.0,0.0,0.4860516115738181,0.0,0.0,0.0,0.0,0.0
19.52,0.0,0.0,0.0,94.88487532287141,0.0,0.0,0.487725196961981,0.0,0.0,0.0,0.0,0.0
19.525000000000002,0.0,0.0,0.0,95.31623935621334,0.0,0.0,0.4947976842332852,0.0,0.0,0.0,0.0,0.0
19.53,0.0,0.0,0.0,95.33111654041022,0.0,0.0,0.48857633704451986,0.0,0.0,0.0,0.0,0.0
19.535,0.0,0.0,0.0,95.3511446783149,0.0,0.0,0.48854326732818587,0.0,0.0,0.0,0.0,0.0
19.54,0.0,0.0,0.0,94.64244144537592,0.0,0.0,0.5180007613770247,0.0,0.0,0.0,0.0,0.0
19.545,0.0,0.0,0.0,95.35985741468485,0.0,0.0,0.5049911449188854,0.0,0.0,0.0,0.0,0.0
19.55,0.0,0.0,0.0,94.59288846521846,0.0,0.0,0.47661340676317704,0.0,0.0,0.0,0.0,0.0
19.555,0.0,0.0,0.0,95.0128217281875,0.0,0.0,0.4918153078237096,0.0,0.0,0.0,0.0,0.0
19.56,0.0,0.0,0.0,95.52023264944486,0.0,0.0,0.5136748574679715,0.0,0.0,0.0,0.0,0.0
19.565,0.0,0.0,0.0,95.91689920924031,0.0,0.0,0.5028918272759825,0.0,0.0,0.0,0.0,0.0
19.57,0.0,0.0,0.0,95.24754172607899,0.0,0.0,0.49819475707155964,0.0,0.0,0.0,0.0,0.0
19.575,0.0,0.0,0.0,96.40184463913057,0.0,0.0,0.4993655215172902,0.0,0.0,0.0,0.0,0.0
19.580000000000002,0.0,0.0,0.0,96.00325199874226,0.0,0.0,0.505201563798068,0.0,0.0,0.0,0.0,0.0
19.585,0.0,0.0,0.0,95.60962328494057,0.0,0.0,0.502483220246852,0.0,0.0,0.0,0.0,0.0
19.59,0.0,0.0,0.0,95.33305313151247,0.0,0.0,0.5224158773850266,0.0,0.0,0.0,0.0,0.0
19.595,0.0,0.0,0.0,95.9810213596702,0.0,0.0,0.5030345493554456,0.0,0.0,0.0,0.0,0.0
19.6,0.0,0.0,0.0,95.59905662393697,0.0,0.0,0.5224751342631321,0.0,0.0,0.0,0.0,0.0
19.605,0.0,0.0,0.0,95.76335987943044,0.0,0.0,0.4909349536944869,0.0,0.0,0.0,0.0,0.0
19.61,0.0,0.0,0.0,96.0956632121046,0.0,0.0,0.49282045878509684,0.0,0.0,0.0,0.0,0.0
19.615000000000002,0.0,0.0,0.0,95.57916557769973,0.0,0.0,0.5035210102385593,0.0,0.0,0.0,0.0,0.0
19.62,0.0,0.0,0.0,95.77797097486425,0.0,0.0,0.4847723670257648,0.0,0.0,0.0,0.0,0.0
19.625,0.0,0.0,0.0,96.20362301628597,0.0,0.0,0.49006023586668396,0.0,0.0,0.0,0.0,0.0
19.63,0.0,0.0,0.0,96.39940629188628,0.0,0.0,0.5134157945144693,0.0,0.0,0.0,0.0,0.0
19.635,0.0,0.0,0.0,96.20086283094734,0.0,0.0,0.47892867398115885,0.0,0.0,0.0,0.0,0.0
19.64,0.0,0.0,0.0,95.77435737053531,0.0,0.0,0.5208204560998365,0.0,0.0,0.0,0.0,0.0
19.645,0.0,0.0,0.0,96.12808616307277,0.0,0.0,0.5009892376945997,0.0,0.0,0.0,0.0,0.0
19.650000000000002,0.0,0.0,0.0,96.46992352935104,0.0,0.0,0.49690020781589056,0.0,0.0,0.0,0.0,0.0
19.655,0.0,0.0,0.0,96.81703641204301,0.0,0.0,0.4988062764136462,0.0,0.0,0.0,0.0,0.0
19.66,0.0,0.0,0.0,96.68491102543902,0.0,0.0,0.5007928947000041,0.0,0.0,0.0,0.0,0.0
19.665,0.0,0.0,0.0,96.55833635106974,0.0,0.0,0.5005254538090613,0.0,0.0,0.0,0.0,0.0
19.67,0.0,0.0,0.0,96.70690421396041,0.0,0.0,0.4838788102262082,0.0,0.0,0.0,0.0,0.0
19.675,0.0,0.0,0.0,96.61809229456071,0.0,0.0,0.5041831203907179,0.0,0.0,0.0,0.0,0.0
19.68,0.0,0.0,0.0,96.68949117484222,0.0,0.0,0.4998022360409937,0.0,0.0,0.0,0.0,0.0
19.685,0.0,0.0,0.0,96.14427756354652,0.0,0.0,0.5062122487805032,0.0,0.0,0.0,0.0,0.0
19.69,0.0,0.0,0.0,96.81627237168645,0.0,0.0,0.49402130766384333,0.0,0.0,0.0,0.0,0.0
19.695,0.0,0.0,0.0,97.24882381917402,0.0,0.0,0.5144783121502419,0.0,0.0,0.0,0.0,0.0
19.7,0.0,0.0,0.0,96.6486382615289,0.0,0.0,0.5079346159528009,0.0,0.0,0.0,0.0,0.0
19.705000000000002,0.0,0.0,0.0,97.22643919584938,0.0,0.0,0.4919517337489826,0.0,0.0,0.0,0.0,0.0
19.71,0.0,0.0,0.0,96.8056252306584,0.0,0.0,0.49019510136379324,0.0,0.0,0.0,0.0,0.0
19.715,0.0,0.0,0.0,97.22476156713685,0.0,0.0,0.4965660450990569,0.0,0.0,0.0,0.0,0.0
19.72,0.0,0.0,0.0,96.85147173676468,0.0,0.0,0.5056721000620412,0.0,0.0,0.0,0.0,0.0
19.725,0.0,0.0,0.0,97.04679152447368,0.0,0.0,0.4931917959268291,0.0,0.0,0.0,0.0,0.0
19.73,0.0,0.0,0.0,97.55125710368164,0.0,0.0,0.5143434525216531,0.0,0.0,0.0,0.0,0.0
19.735,0.0,0.0,0.0,97.47796752510008,0.0,0.0,0.5043498013092832,0.0,0.0,0.0,0.0,0.0
19.740000000000002,0.0,0.0,0.0,96.75989333513094,0.0,0.0,0.5074568384341399,0.0,0.0,0.0,0.0,0.0
19.745,0.0,0.0,0.0,97.27221995592623,0.0,0.0,0.5120678092942987,0.0,0.0,0.0,0.0,0.0
19.75,0.0,0.0,0.0,98.02536823893954,0.0,0.0,0.4977840745170337,0.0,0.0,0.0,0.0,0.0
19.755,0.0,0.0,0.0,97.6296286110994,0.0,0.0,0.5216334703603865,0.0,0.0,0.0,0.0,0.0
19.76,0.0,0.0,0.0,97.74089663616721,0.0,0.0,0.48747363936690263,0.0,0.0,0.0,0.0,0.0
19.765,0.0,0.0,0.0,98.50815958585531,0.0,0.0,0.5047616700237515,0.0,0.0,0.0,0.0,0.0
19.77,0.0,0.0,0.0,97.38637235246046,0.0,0.0,0.5063774223295057,0.0,0.0,0.0,0.0,0.0
19.775000000000002,0.0,0.0,0.0,97.93024008427352,0.0,0.0,0.4993597134449441,0.0,0.0,0.0,0.0,0.0
19.78,0.0,0.0,0.0,97.86323581017531,0.0,0.0,0.5005135163163665,0.0,0.0,0.0,0.0,0.0
19.785,0.0,0.0,0.0,97.51358595567622,0.0,0.0,0.49012638416583343,0.0,0.0,0.0,0.0,0.0
19.79,0.0,0.0,0.0,97.82641303982858,0.0,0.0,0.5037435930845332,0.0,0.0,0.0,0.0,0.0
19.795,0.0,0.0,0.0,97.71375031178248,0.0,0.0,0.49313257227622465,0.0,0.0,0.0,0.0,0.0
19.8,0.0,0.0,0.0,97.5399793352343,0.0,0.0,0.4799756579047786,0.0,0.0,0.0,0.0,0.0
19.805,0.0,0.0,0.0,97.99704580121035,0.0,0.0,0.4984495260717597,0.0,0.0,0.0,0.0,0.0
19.81,0.0,0.0,0.0,98.06357785544766,0.0,0.0,0.5035202059394427,0.0,0.0,0.0,0.0,0.0
19.815,0.0,0.0,0.0,97.7723902070968,0.0,0.0,0.5047442697568455,0.0,0.0,0.0,0.0,0.0
19.82,0.0,0.0,0.0,97.6002212611743,0.0,0.0,0.5037165892870886,0.0,0.0,0.0,0.0,0.0
19.825,0.0,0.0,0.0,97.92282555825452,0.0,0.0,0.518651185139351,0.0,0.0,0.0,0.0,0.0
19.830000000000002,0.0,0.0,0.0,98.83403572088078,0.0,0.0,0.5011199988746132,0.0,0.0,0.0,0.0,0.0
19.835,0.0,0.0,0.0,98.49197956506427,0.0,0.0,0.5022283671045619,0.0,0.0,0.0,0.0,0.0
19.84,0.0,0.0,0.0,98.64605398208793,0.0,0.0,0.4894803050960915,0.0,0.0,0.0,0.0,0.0
19.845,0.0,0.0,0.0,98.37606473185915,0.0,0.0,0.4931339753460954,0.0,0.0,0.0,0.0,0.0
19.85,0.0,0.0,0.0,98.65836689938736,0.0,0.0,0.49565990091638634,0.0,0.0,0.0,0.0,0.0
19.855,0.0,0.0,0.0,98.83990557977673,0.0,0.0,0.48430261254912876,0.0,0.0,0.0,0.0,0.0
19.86,0.0,0.0,0.0,98.24341894312742,0.0,0.0,0.49572026912281847,0.0,0.0,0.0,0.0,0.0
19.865000000000002,0.0,0.0,0.0,98.74883864916319,0.0,0.0,0.4893957245231115,0.0,0.0,0.0,0.0,0.0
19.87,0.0,0.0,0.0,98.29912168758456,0.0,0.0,0.4827637803923795,0.0,0.0,0.0,0.0,0.0
19.875,0.0,0.0,0.0,98.67670931615017,0.0,0.0,0.5070896014339207,0.0,0.0,0.0,0.0,0.0
19.88,0.0,0.0,0.0,98.47399385660606,0.0,0.0,0.4892982996903956,0.0,0.0,0.0,0.0,0.0
19.885,0.0,0.0,0.0,98.94877887075145,0.0,0.0,0.4799446206184319,0.0,0.0,0.0,0.0,0.0
19.89,0.0,0.0,0.0,99.30313535198142,0.0,0.0,0.5082844775450815,0.0,0.0,0.0,0.0,0.0
19.895,0.0,0.0,0.0,99.27120439246774,0.0,0.0,0.49619480786292797,0.0,0.0,0.0,0.0,0.0
19.900000000000002,0.0,0.0,0.0,99.03309659312616,0.0,0.0,0.502938976515728,0.0,0.0,0.0,0.0,0.0
19.905,0.0,0.0,0.0,99.11171934966072,0.0,0.0,0.5109912737110177,0.0,0.0,0.0,0.0,0.0
19.91,0.0,0.0,0.0,98.95678326752993,0.0,0.0,0.49986823565661304,0.0,0.0,0.0,0.0,0.0
19.915,0.0,0.0,0.0,98.87859654830073,0.0,0.0,0.5175229244023488,0.0,0.0,0.0,0.0,0.0
19.92,0.0,0.0,0.0,99.57066111608786,0.0,0.0,0.5057825141443831,0.0,0.0,0.0,0.0,0.0
19.925,0.0,0.0,0.0,98.51804516601982,0.0,0.0,0.5143776764361131,0.0,0.0,0.0,0.0,0.0
19.93,0.0,0.0,0.0,99.18047175280132,0.0,0.0,0.4894725307684942,0.0,0.0,0.0,0.0,0.0
19.935,0.0,0.0,0.0,99.36458426775692,0.0,0.0,0.486199152865149,0.0,0.0,0.0,0.0,0.0
19.94,0.0,0.0,0.0,99.20208664432944,0.0,0.0,0.5102993319665148,0.0,0.0,0.0,0.0,0.0
19.945,0.0,0.0,0.0,99.26068441046424,0.0,0.0,0.5066713455745853,0.0,0.0,0.0,0.0,0.0
19.95,0.0,0.0,0.0,99.42838418693233,0.0,0.0,0.5010260157847612,0.0,0.0,0.0,0.0,0.0
19.955000000000002,0.0,0.0,0.0,98.88588025830822,0.0,0.0,0.507505771474672,0.0,0.0,0.0,0.0,0.0
19.96,0.0,0.0,0.0,99.08666450001965,0.0,0.0,0.4941465541530859,0.0,0.0,0.0,0.0,0.0
19.965,0.0,0.0,0.0,99.62286964584418,0.0,0.0,0.4903766834620167,0.0,0.0,0.0,0.0,0.0
19.97,0.0,0.0,0.0,99.49530460876636,0.0,0.0,0.5101283505343487,0.0,0.0,0.0,0.0,0.0
19.975,0.0,0.0,0.0,99.4787559961825,0.0,0.0,0.5052029538910567,0.0,0.0,0.0,0.0,0.0
19.98,0.0,0.0,0.0,99.69925674998728,0.0,0.0,0.481945413394946,0.0,0.0,0.0,0.0,0.0
19.985,0.0,0.0,0.0,100.42731766382154,0.0,0.0,0.5094338397923757,0.0,0.0,0.0,0.0,0.0
19.990000000000002,0.0,0.0,0.0,99.89080295934949,0.0,0.0,0.49357779550155967,0.0,0.0,0.0,0.0,0.0
19.995,0.0,0.0,0.0,99.82171578875787,0.0,0.0,0.5073196400134753,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,99.87479021006935,0.0,0.0,0.509322482038138,0.0,0.0,0.0,0.0,0.0
20.005,0.0,0.0,0.0,99.45999560190376,0.0,0.0,0.4841507856291816,0.0,0.0,0.0,0.0,0.0
20.01,0.0,0.0,0.0,100.11564253177797,0.0,0.0,0.49727698354261657,0.0,0.0,0.0,0.0,0.0
20.015,0.0,0.0,0.0,99.49310866907004,0.0,0.0,0.4946150911839054,0.0,0.0,0.0,0.0,0.0
20.02,0.0,0.0,0.0,100.4992305095752,0.0,0.0,0.49101530624509315,0.0,0.0,0.0,0.0,0.0
20.025000000000002,0.0,0.0,0.0,100.1894491297194,0.0,0.0,0.511619613007175,0.0,0.0,0.0,0.0,0.0
20.03,0.0,0.0,0.0,99.7910382557762,0.0,0.0,0.4813391017210304,0.0,0.0,0.0,0.0,0.0
20.035,0.0,0.0,0.0,100.35398611183896,0.0,0.0,0.510481512868088,0.0,0.0,0.0,0.0,0.0
20.04,0.0,0.0,0.0,100.13628277089786,0.0,0.0,0.5129557028584173,0.0,0.0,0.0,0.0,0.0
20.045,0.0,0.0,0.0,100.54443241354699,0.0,0.0,0.5020456558230892,0.0,0.0,0.0,0.0,0.0
20.05,0.0,0.0,0.0,100.19942605424896,0.0,0.0,0.5034880319012178,0.0,0.0,0.0,0.0,0.0
20.055,0.0,0.0,0.0,100.29902708630357,0.0,0.0,0.504582577352655,0.0,0.0,0.0,0.0,0.0
20.06,0.0,0.0,0.0,100.30023764346886,0.0,0.0,0.49548119642156063,0.0,0.0,0.0,0.0,0.0
20.065,0.0,0.0,0.0,100.62402034671616,0.0,0.0,0.5117024515408474,0.0,0.0,0.0,0.0,0.0
20.07,0.0,0.0,0.0,100.8159947364366,0.0,0.0,0.5187511094450634,0.0,0.0,0.0,0.0,0.0
20.075,0.0,0.0,0.0,100.2862644640295,0.0,0.0,0.5006382421651036,0.0,0.0,0.0,0.0,0.0
20.080000000000002,0.0,0.0,0.0,100.75881163750225,0.0,0.0,0.4818445644505839,0.0,0.0,0.0,0.0,0.0
20.085,0.0,0.0,0.0,100.83395751713599,0.0,0.0,0.4944223655185448,0.0,0.0,0.0,0.0,0.0
20.09,0.0,0.0,0.0,100.5664054398448,0.0,0.0,0.4964142473116254,0.0,0.0,0.0,0.0,0.0
20.095,0.0,0.0,0.0,100.8043057669882,0.0,0.0,0.49340631521072975,0.0,0.0,0.0,0.0,0.0
20.1,0.0,0.0,0.0,100.37413170786557,0.0,0.0,0.4965923694530585,0.0,0.0,0.0,0.0,0.0
20.105,0.0,0.0,0.0,100.57629609434608,0.0,0.0,0.5056222788004983,0.0,0.0,0.0,0.0,0.0
20.11,0.0,0.0,0.0,100.93200896258908,0.0,0.0,0.49880230097062805,0.0,0.0,0.0,0.0,0.0
20.115000000000002,0.0,0.0,0.0,100.89534889037766,0.0,0.0,0.4771745279114874,0.0,0.0,0.0,0.0,0.0
20.12,0.0,0.0,0.0,101.00915257966443,0.0,0.0,0.513062699142634,0.0,0.0,0.0,0.0,0.0
20.125,0.0,0.0,0.0,101.16631423692597,0.0,0.0,0.5020961136025496,0.0,0.0,0.0,0.0,0.0
20.13,0.0,0.0,0.0,100.84993191640665,0.0,0.0,0.4978490191927816,0.0,0.0,0.0,0.0,0.0
